IDENTIFIER,time,NumAliphaticRings,SMR_VSA10,FpDensityMorgan3,fr_phenol,fr_ester,fr_isocyan,NumHeteroatoms,HeavyAtomCount,fr_hdrzone,RingCount,BertzCT,Chi3v,Chi3n,TPSA,EState_VSA2,fr_halogen,NumAromaticRings,MinAbsEStateIndex,MinEStateIndex,SlogP_VSA5,fr_Imine,fr_Al_COO,SMR_VSA9,fr_aniline,SMR_VSA8,fr_nitroso,PEOE_VSA2,fr_Ar_OH,fr_oxime,fr_nitro_arom,fr_NH2,EState_VSA4,fr_furan,SlogP_VSA1,fr_amidine,PEOE_VSA10,Kappa1,fr_quatN,EState_VSA11,SlogP_VSA12,NumHAcceptors,fr_pyridine,Kappa3,EState_VSA1,Chi4v,Chi1,SlogP_VSA2,fr_allylic_oxid,SlogP_VSA8,fr_ketone_Topliss,fr_benzodiazepine,Chi2v,FpDensityMorgan1,fr_nitrile,PEOE_VSA13,fr_Ar_COO,qed,fr_thiophene,PEOE_VSA14,SMR_VSA5,MolWt,Chi1v,NumRadicalElectrons,VSA_EState8,fr_NH0,fr_lactam,Chi0,SlogP_VSA7,MaxPartialCharge,PEOE_VSA5,MolLogP,VSA_EState4,fr_Ar_N,fr_N_O,SlogP_VSA4,fr_C_O,fr_lactone,fr_thiazole,PEOE_VSA6,fr_priamide,fr_sulfide,MinAbsPartialCharge,NumAliphaticHeterocycles,fr_Al_OH,VSA_EState7,VSA_EState6,EState_VSA5,NumAromaticHeterocycles,fr_phenol_noOrthoHbond,SlogP_VSA10,NumRotatableBonds,fr_ketone,SlogP_VSA9,PEOE_VSA7,VSA_EState9,fr_isothiocyan,PEOE_VSA3,SMR_VSA7,fr_prisulfonamd,fr_imidazole,Chi0n,fr_sulfonamd,MaxEStateIndex,Chi1n,SlogP_VSA6,fr_aryl_methyl,SMR_VSA3,MinPartialCharge,fr_Ar_NH,fr_SH,BalabanJ,NumSaturatedRings,fr_NH1,fr_azide,fr_hdrzine,fr_aldehyde,EState_VSA7,fr_bicyclic,SMR_VSA6,fr_Ndealkylation2,HallKierAlpha,fr_thiocyan,PEOE_VSA11,fr_Al_OH_noTert,NumHDonors,fr_sulfone,SlogP_VSA3,NumSaturatedCarbocycles,fr_dihydropyridine,fr_phos_acid,fr_oxazole,VSA_EState10,fr_HOCCN,fr_para_hydroxylation,SMR_VSA2,VSA_EState3,LabuteASA,fr_imide,HeavyAtomMolWt,fr_ArN,fr_epoxide,fr_azo,PEOE_VSA12,fr_urea,fr_phos_ester,EState_VSA6,PEOE_VSA9,NumValenceElectrons,fr_term_acetylene,fr_unbrch_alkane,fr_barbitur,SMR_VSA4,SMR_VSA1,fr_nitro,PEOE_VSA1,NOCount,Chi0v,Ipc,PEOE_VSA8,VSA_EState2,fr_Ndealkylation1,fr_diazo,NHOHCount,fr_amide,fr_piperzine,VSA_EState5,fr_guanido,fr_methoxy,fr_morpholine,EState_VSA8,fr_nitro_arom_nonortho,MaxAbsEStateIndex,VSA_EState1,EState_VSA9,EState_VSA10,fr_piperdine,NumAromaticCarbocycles,fr_COO,MolMR,fr_ether,fr_alkyl_halide,Chi2n,fr_C_O_noCOO,fr_benzene,Kappa2,fr_COO2,EState_VSA3,FpDensityMorgan2,SlogP_VSA11,MaxAbsPartialCharge,Chi4n,PEOE_VSA4,NumAliphaticCarbocycles,fr_Nhpyrrole,FractionCSP3,fr_tetrazole,fr_alkyl_carbamate,NumSaturatedHeterocycles,fr_C_S,ExactMolWt
LMGP02030085,552,0,13.79200241108402,1.5185185185185186,0,1,0,9,54,0,0,1009.9764095395714,9.986300886163828,9.002078372797149,117.31,32.7862239224,0,0,0.00918788225393,-4.30845631485,187.2096582183836,0,0,0.0,0,0.0,0,13.842031507495456,0,0,0,1,38.5249297376,0,5.733667477162185,0,6.606881964512918,52.040000000000006,0,0.0,7.822697123132171,7,0,41.20856992736691,19.8959687988,6.543389114542406,26.4470188463,43.33208557790395,9,0.0,0,0,15.729427653904668,0.5740740740740741,0,0.0,0,0.02070396332788745,0,13.79200241108402,193.3136246061319,780.1249999999999,23.322258992754225,0,21.9623081566,0,0,39.4745056918,0.0,0.47185923894561094,0.0,13.31809999999998,0.0,0,0,0.0,1,0,0,171.6096028437945,0,0,0.47185923894561094,0,0,0.0,0.0,121.995610836,0,0,0.0,41,0,0.0,63.863414713167984,90.343247399,0,4.565048284931329,60.94626140992572,0,0,34.69243038084155,0,12.5428411395,21.826813877743884,60.94626140992572,0,0.0,-0.49756818002520187,0,0,4.17052093133,0,0,0,0,0,6.07602010683,0,26.36540229945133,0,-1.96,0,6.103966387748303,0,2,0,27.880805700026883,0,0,1,0,0.0,0,0,0.0,0.0,331.648127042114,0,697.4690000000003,0,0,0,0.0,0,1,6.26208044842,19.475844377446627,314,0,18,0,5.733667477162185,32.77421730277936,0,20.10080498751476,8,35.58685757184146,263846577148.0,12.965578028838586,0.0,0,0,3,0,0,0.0,0,0,0,62.4556352541,0,12.5428411395,0.0,24.2548877082,14.2529970718,0,0,0,228.32269999999903,2,0,14.275918330353752,1,0,42.18794948282856,0,6.42082162293,1.0,0.0,0.49756818002520187,5.778073295520042,0.0,0,0,0.7555555555555555,0,0,0,0,779.5828905940001
LMGP02030005,486,0,13.79200241108402,1.537037037037037,0,1,0,9,54,0,0,1095.5755104709983,9.388760058121463,8.404537544754783,117.31,32.7862239224,0,0,0.00220245198447,-4.31589412253,161.52637172667954,0,0,0.0,0,0.0,0,13.842031507495456,0,0,0,1,51.3665729834,0,5.733667477162185,0,6.606881964512918,51.52,0,0.0,7.822697123132171,7,0,40.69958781037669,19.8959687988,6.105431276066266,26.4470188463,43.33208557790395,13,0.0,0,0,14.995447419180447,0.5925925925925926,0,0.0,0,0.02083228975652831,0,13.79200241108402,167.63033811442784,776.093,22.621918821276346,0,21.9382124125,0,0,39.4745056918,0.0,0.4718592389456225,0.0,12.870099999999981,0.0,0,0,0.0,1,0,0,170.230396779426,0,0,0.4718592389456225,0,0,0.0,0.0,83.470681098,0,0,0.0,39,0,0.0,63.863414713167984,92.367343143,0,4.565048284931329,85.25034183726125,0,0,34.17340433285386,0,12.5276887874,21.126473706266005,85.25034183726125,0,0.0,-0.497568180018174,0,0,4.24806238361,0,0,0,0,0,18.2280603205,0,26.36540229945133,0,-2.4799999999999995,0,6.103966387748303,0,2,0,27.880805700026883,0,0,1,0,0.0,0,0,0.0,0.0,330.2689209777455,0,697.4690000000003,0,0,0,0.0,0,1,6.26208044842,19.475844377446627,310,0,13,0,5.733667477162185,32.77421730277936,0,20.10080498751476,8,35.06783152385378,263846579559.0,12.965578028838586,0.0,0,0,3,0,0,0.0,0,0,0,74.6076754677,0,12.5276887874,0.0,24.2548877082,14.2529970718,0,0,0,228.1346999999991,2,0,13.541938095629531,1,0,41.67858053396306,0,6.42082162293,1.0555555555555556,0.0,0.497568180018174,5.340115457043902,0.0,0,0,0.6666666666666666,0,0,0,0,775.5515904660001
LMGP02030006,444,0,13.79200241108402,1.5740740740740742,0,1,0,9,54,0,0,1138.8390162077535,9.047008348585328,8.06278583521865,117.31,32.7862239224,0,0,0.00980690561165,-4.32006946975,148.68472848082752,0,0,0.0,0,0.0,0,13.842031507495456,0,0,0,1,64.2082162293,0,5.733667477162185,0,6.606881964512918,51.25999999999999,0,0.0,7.822697123132171,7,0,40.445174959166295,19.8959687988,5.804850759672292,26.4470188463,43.33208557790395,15,0.0,0,0,14.629988646788014,0.5925925925925926,0,0.0,0,0.020933496496300812,0,13.79200241108402,154.78869486857582,774.0769999999999,22.271748735537404,0,21.9260727123,0,0,39.4745056918,0.0,0.4718592389456225,0.0,12.646099999999983,0.0,0,0,0.0,1,0,0,143.85750725553768,0,0,0.4718592389456225,0,0,0.0,0.0,57.7873946063,0,0,0.0,38,0,0.0,89.54670120487204,93.3794828433,0,4.565048284931329,97.402382050929,0,0,33.91389130886003,0,12.5235134402,20.776303620527063,97.402382050929,0,0.0,-0.497568180018174,0,0,4.28866469272,0,0,0,0,0,18.2280603205,0,26.36540229945133,0,-2.7399999999999993,0,6.103966387748303,0,2,0,27.880805700026883,0,0,1,0,0.0,0,0,0.0,0.0,329.57931794556123,0,697.4690000000003,0,0,0,0.0,0,1,6.26208044842,19.475844377446627,308,0,10,0,5.733667477162185,32.77421730277936,0,20.10080498751476,8,34.80831849985994,263846579559.0,12.965578028838586,0.0,0,0,3,0,0,0.0,0,0,0,86.7597156814,0,12.5235134402,0.0,24.2548877082,14.2529970718,0,0,0,228.04069999999916,2,0,13.176479323237098,1,0,41.42397017595177,0,6.42082162293,1.0555555555555556,0.0,0.497568180018174,5.039534940649926,0.0,0,0,0.6222222222222222,0,0,0,0,773.535940402
LMGP02030092,534,0,13.79200241108402,1.4821428571428572,0,1,0,9,56,0,0,1127.5668834296519,9.888760058121461,8.904537544754781,117.31,32.7862239224,0,0,0.0019855098357,-4.31790410774,174.36801497253157,0,0,0.0,0,0.0,0,13.842031507495456,0,0,0,1,51.3665729834,0,5.733667477162185,0,6.606881964512918,53.52,0,0.0,7.822697123132171,7,0,42.65830776769179,19.8959687988,6.458984666659539,27.4470188463,43.33208557790395,13,0.0,0,0,15.702554200366993,0.5714285714285714,0,0.0,0,0.02062422601155606,0,13.79200241108402,180.47198136027987,804.1469999999998,23.621918821276346,0,21.9666408126,0,0,40.8887192541,0.0,0.4718592389456225,0.0,13.650299999999977,0.0,0,0,0.0,1,0,0,183.07204002527803,0,0,0.4718592389456225,0,0,0.0,0.0,96.3123243439,0,0,0.0,41,0,0.0,63.863414713167984,95.3389147429,0,4.565048284931329,85.25034183726125,0,0,35.587617895226956,0,12.5447532927,22.126473706266005,85.25034183726125,0,0.0,-0.497568180018174,0,0,4.20841792554,0,0,0,0,0,18.2280603205,0,26.36540229945133,0,-2.4799999999999995,0,6.103966387748303,0,2,0,27.880805700026883,0,0,1,0,0.0,0,0,0.0,0.0,342.99880520653863,0,721.4910000000002,0,0,0,0.0,0,1,6.26208044842,19.475844377446627,322,0,15,0,5.733667477162185,32.77421730277936,0,20.10080498751476,8,36.482045086226876,696667269520.0,12.965578028838586,0.0,0,0,3,0,0,0.0,0,0,0,74.6076754677,0,12.5447532927,0.0,24.2548877082,14.2529970718,0,0,0,237.36869999999902,2,0,14.249044876816077,1,0,43.63873168420425,0,6.42082162293,1.0178571428571428,0.0,0.497568180018174,5.693668847637175,0.0,0,0,0.6808510638297872,0,0,0,0,803.5828905940001
LMGP04010207,348,0,19.761307699035868,1.489795918367347,0,2,0,11,49,0,0,837.3362074232572,9.370590391533177,8.41987086550157,148.82,19.4485252104,0,0,0.187434987339,-4.60640189392,180.78883659545758,0,0,0.0,0,0.0,0,18.636568691567277,0,0,0,0,57.7873946063,0,0.0,0,12.71084835226122,47.71,0,0.0,7.822697123132171,9,0,34.91967005009604,51.7898863681,6.129833058090008,23.7347125465,65.68053760188586,2,0.0,0,0,14.764698380552076,0.5918367346938775,0,0.0,0,0.024508962245820033,0,19.761307699035868,192.99676937095418,720.9659999999992,21.13996199306333,0,21.8079709171,0,0,36.2652451995,0.0,0.47190783583628737,0.0,9.666800000000002,0.0,0,0,0.0,2,0,0,141.57430382571724,0,0,0.46162817343596213,0,2,0.0,0.0,83.470681098,0,0,0.0,37,0,0.0,38.524929737556064,90.9975846384,0,4.565048284931329,12.152040213667762,0,0,31.16919692760178,0,12.5404858716,19.644516878052997,12.152040213667762,0,0.0,-0.46162817343596213,0,0,4.35100900767,0,0,0,0,0,0.0,0,26.427527858051672,0,-1.2900000000000003,0,6.103966387748303,2,3,0,32.675342884098704,0,0,1,0,0.0,0,0,0.0,0.0,298.26204327749787,0,647.382,0,0,0,0.0,0,1,0.0,19.820645893538753,290,0,19,0,0.0,47.78180927653259,0,24.580192300033985,10,32.063624118601695,19041978153.3,12.841643245852019,0.0,0,0,3,0,0,0.0,0,0,0,30.5232617748,0,12.5404858716,0.0,19.1040004642,24.1540616507,0,0,0,196.19089999999932,2,0,13.311189057001165,2,0,35.1274219456834,0,12.8416432459,1.0,0.0,0.47190783583628737,5.340188638437032,0.0,0,0,0.8947368421052632,0,0,0,0,720.4941351659998
LMGP04010008,396,0,19.761307699035868,1.4313725490196079,0,2,0,11,51,0,0,868.1736627315656,9.870590391533176,8.919870865501567,148.82,19.4485252104,0,0,0.182970221572,-4.60846872023,193.6304798413096,0,0,0.0,0,0.0,0,18.636568691567277,0,0,0,0,44.9457513605,0,0.0,0,12.71084835226122,49.71,0,0.0,7.822697123132171,9,0,36.84067335384547,51.7898863681,6.483386448683281,24.7347125465,65.68053760188586,2,0.0,0,0,15.471805161738624,0.5686274509803921,0,0.0,0,0.02399068792422518,0,19.761307699035868,205.8384126168062,749.0200000000004,22.13996199306333,0,21.8458014954,0,0,37.6794587618,0.0,0.47190783583628737,0.0,10.446999999999992,0.0,0,0,0.0,2,0,0,154.41594707156926,0,0,0.46162817343596213,0,2,0.0,0.0,109.15396759,0,0,0.0,39,0,0.0,38.524929737556064,93.9597540601,0,4.565048284931329,12.152040213667762,0,0,32.58341048997488,0,12.5707862446,20.64451687805299,12.152040213667762,0,0.0,-0.46162817343596213,0,0,4.3109501602,0,0,0,0,0,0.0,0,26.427527858051672,0,-1.2900000000000003,0,6.103966387748303,2,3,0,32.675342884098704,0,0,1,0,0.0,0,0,0.0,0.0,310.99192750629123,0,671.4040000000005,0,0,0,0.0,0,1,0.0,19.820645893538753,302,0,21,0,0.0,47.781809276532584,0,24.580192300033985,10,33.477837680974794,50336258660.2,12.841643245852019,0.0,0,0,3,0,0,0.0,0,0,0,30.5232617748,0,12.5707862446,0.0,19.1040004642,24.1540616507,0,0,0,205.42489999999918,2,0,14.018295838187708,2,0,37.04277665747322,0,12.8416432459,0.9607843137254902,0.0,0.47190783583628737,5.693742029030305,0.0,0,0,0.9,0,0,0,0,748.5254352940001
LMGP04010983,354,0,19.761307699035868,1.5490196078431373,0,2,0,11,51,0,0,909.6664879038708,9.559422585175755,8.608703059144146,148.82,19.4485252104,0,0,0.170512659843,-4.61283204774,180.78883659545758,0,0,0.0,0,0.0,0,18.636568691567277,0,0,0,0,64.2082162293,0,0.0,0,12.71084835226122,49.45000000000001,0,0.0,7.822697123132171,9,0,36.590622579874534,51.7898863681,6.224073872655084,24.7347125465,65.68053760188586,4,0.0,0,0,15.118251771145351,0.5882352941176471,0,0.0,0,0.024115052630758523,0,19.761307699035868,192.99676937095418,747.0040000000004,21.78979190732439,0,21.8331234436,0,0,37.6794587618,0.0,0.47190783583628737,0.0,10.222999999999994,0.0,0,0,0.0,2,0,0,147.30552241645898,0,0,0.46162817343596213,0,2,0.0,0.0,77.0498594751,0,0,0.0,38,0,0.0,44.94575136048208,94.9724321119,0,4.565048284931329,24.304080427335524,0,0,32.323897465981034,0,12.562575215,20.294346792314048,24.304080427335524,0,0.0,-0.46162817343596213,0,0,4.3530006326,0,0,0,0,0,0.0,0,26.427527858051672,0,-1.55,0,6.103966387748303,2,3,0,32.675342884098704,0,0,1,0,0.0,0,0,0.0,0.0,310.302324474107,0,671.4040000000005,0,0,0,0.0,0,1,0.0,19.820645893538753,300,0,18,0,0.0,47.781809276532584,0,24.580192300033985,10,33.218324656980954,50336258660.2,12.841643245852019,0.0,0,0,3,0,0,0.0,0,0,0,42.6753019884,0,12.562575215,0.0,19.1040004642,24.1540616507,0,0,0,205.3308999999992,2,0,13.664742447594435,2,0,36.7934444621522,0,12.8416432459,1.0196078431372548,0.0,0.47190783583628737,5.4344294530021084,0.0,0,0,0.85,0,0,0,0,746.50978523
LMGP04010901,282,0,19.761307699035868,1.5686274509803921,0,2,0,11,51,0,0,951.5200912705598,9.217670875639618,8.26695134960801,148.82,19.4485252104,0,0,0.166337312621,-4.61700739496,167.94719334960556,0,0,0.0,0,0.0,0,18.636568691567277,0,0,0,0,83.470681098,0,0.0,0,12.71084835226122,49.19,0,0.0,7.822697123132171,9,0,36.34066499395354,51.7898863681,5.923493356261111,24.7347125465,65.68053760188586,6,0.0,0,0,14.752792998752918,0.5882352941176471,0,0.0,0,0.02428421008361499,0,19.761307699035868,180.15512612510216,744.9880000000003,21.43962182158545,0,21.8209837434,0,0,37.6794587618,0.0,0.47190783583628737,0.0,9.998999999999995,0.0,0,0,0.0,2,0,0,120.93263289257067,0,0,0.46162817343596213,0,2,0.0,0.0,44.9457513605,0,0,0.0,37,0,0.0,70.62903785218613,95.9845718122,0,4.565048284931329,36.45612064100329,0,0,32.064384441987194,0,12.5583998678,19.94417670657511,36.45612064100329,0,0.0,-0.46162817343596213,0,0,4.39037032586,0,0,0,0,0,0.0,0,26.427527858051672,0,-1.81,0,6.103966387748303,2,3,0,32.675342884098704,0,0,1,0,0.0,0,0,0.0,0.0,309.61272144192276,0,671.4040000000005,0,0,0,0.0,0,1,0.0,19.820645893538753,298,0,15,0,0.0,47.781809276532584,0,24.580192300033985,10,32.958811632987114,50336258660.2,12.841643245852019,0.0,0,0,3,0,0,0.0,0,0,0,54.8273422021,0,12.5583998678,0.0,19.1040004642,24.1540616507,0,0,0,205.2368999999992,2,0,13.299283675202002,2,0,36.54421008983959,0,12.8416432459,1.0196078431372548,0.0,0.47190783583628737,5.133848936608134,0.0,0,0,0.8,0,0,0,0,744.4941351660001
LMGP04010985,378,0,19.761307699035868,1.3584905660377358,0,2,0,11,53,0,0,940.8822694993526,10.02883868199704,9.078119155965434,148.82,19.4485252104,0,0,0.174106768544,-4.61608746112,193.6304798413096,0,0,0.0,0,0.0,0,18.636568691567277,0,0,0,0,70.6290378522,0,0.0,0,12.71084835226122,51.45,0,0.0,7.822697123132171,9,0,38.51639504147149,51.7898863681,6.53635932288258,25.7347125465,65.68053760188586,4,0.0,0,0,15.813453170532737,0.5471698113207547,0,0.0,0,0.023758349537193853,0,19.761307699035868,205.8384126168062,775.0579999999992,22.789791907324386,0,21.8639362245,0,0,39.0936723242,0.0,0.47190783583628737,0.0,11.003199999999994,0.0,0,0,0.0,2,0,0,140.88470079353297,0,0,0.46162817343596213,0,2,0.0,0.0,83.470681098,0,0,0.0,40,0,0.0,64.20821622926012,97.941619331,0,4.565048284931329,24.304080427335524,0,0,33.73811102835413,0,12.5840200569,21.29434679231405,24.304080427335524,0,0.0,-0.46162817343596213,0,0,4.3270940627,0,0,0,0,0,0.0,0,26.427527858051672,0,-1.5500000000000003,0,6.103966387748303,2,3,0,32.675342884098704,0,0,1,0,0.0,0,0,0.0,0.0,323.0322087029,0,695.4259999999998,0,0,0,0.0,0,1,0.0,19.820645893538753,312,0,20,0,0.0,47.78180927653259,0,24.580192300033985,10,34.632538219354046,132997977360.0,12.841643245852019,0.0,0,0,3,0,0,0.0,0,0,0,42.6753019884,0,12.5840200569,0.0,19.1040004642,24.1540616507,0,0,0,214.56489999999914,2,0,14.359943846981825,2,0,38.71380604421167,0,12.8416432459,0.9245283018867925,0.0,0.47190783583628737,5.746714903229605,0.0,0,0,0.8571428571428571,0,0,0,0,774.5410853579997
LMGP04010960,336,0,19.761307699035868,1.509433962264151,0,2,0,11,53,0,0,982.9682986532824,9.717670875639618,8.766951349608009,148.82,19.4485252104,0,0,0.166502314917,-4.6193607748,180.78883659545758,0,0,0.0,0,0.0,0,18.636568691567277,0,0,0,0,77.0498594751,0,0.0,0,12.71084835226122,51.19,0,0.0,7.822697123132171,9,0,38.26575267255278,51.7898863681,6.277046746854384,25.7347125465,65.68053760188586,6,0.0,0,0,15.459899779939464,0.5660377358490566,0,0.0,0,0.02384467618431801,0,19.761307699035868,192.99676937095418,773.0420000000001,22.43962182158545,0,21.8543964929,0,0,39.0936723242,0.0,0.47190783583628737,0.0,10.779199999999989,0.0,0,0,0.0,2,0,0,133.7742761384227,0,0,0.46162817343596213,0,2,0.0,0.0,64.2082162293,0,0,0.0,39,0,0.0,70.62903785218613,98.9511590627,0,4.565048284931329,36.45612064100329,0,0,33.478598004360286,0,12.5785104567,20.94417670657511,36.45612064100329,0,0.0,-0.46162817343596213,0,0,4.35636222255,0,0,0,0,0,0.0,0,26.427527858051672,0,-1.81,0,6.103966387748303,2,3,0,32.675342884098704,0,0,1,0,0.0,0,0,0.0,0.0,322.34260567071595,0,695.4260000000005,0,0,0,0.0,0,1,0.0,19.820645893538753,310,0,17,0,0.0,47.781809276532584,0,24.580192300033985,10,34.373025195360206,132997977360.0,12.841643245852019,0.0,0,0,3,0,0,0.0,0,0,0,54.8273422021,0,12.5785104567,0.0,19.1040004642,24.1540616507,0,0,0,214.47089999999915,2,0,14.006390456388548,2,0,38.46385214929858,0,12.8416432459,0.9811320754716981,0.0,0.47190783583628737,5.487402327201407,0.0,0,0,0.8095238095238095,0,0,0,0,772.5254352940001
LMGP04010956,294,0,19.761307699035868,1.4528301886792452,0,2,0,11,53,0,0,1025.3916665682457,9.406503069282191,8.455783543250586,148.82,19.4485252104,0,0,0.163574063489,-4.62228902623,167.94719334960556,0,0,0.0,0,0.0,0,18.636568691567277,0,0,0,0,89.891502721,0,0.0,0,12.71084835226122,50.93000000000001,0,0.0,7.822697123132171,9,0,38.015195301276975,51.7898863681,6.0177341708261896,25.7347125465,65.68053760188586,8,0.0,0,0,15.106346389346195,0.5660377358490566,0,0.0,0,0.023962787621162673,0,19.761307699035868,180.15512612510216,771.0259999999994,22.089451735846506,0,21.8458530961,0,0,39.0936723242,0.0,0.47190783583628737,0.0,10.555199999999997,0.0,0,0,0.0,2,0,0,126.66385148331241,0,0,0.46162817343596213,0,2,0.0,0.0,38.5249297376,0,0,0.0,38,0,0.0,77.04985947511214,99.9597024595,0,4.565048284931329,48.60816085467105,0,0,33.219084980366446,0,12.5755822052,20.594006620836172,48.60816085467105,0,0.0,-0.46162817343596213,0,0,4.38578586857,0,0,0,0,0,0.0,0,26.427527858051672,0,-2.07,0,6.103966387748303,2,3,0,32.675342884098704,0,0,1,0,0.0,0,0,0.0,0.0,321.6530026385315,0,695.4259999999998,0,0,0,0.0,0,1,0.0,19.820645893538753,308,0,14,0,0.0,47.78180927653259,0,24.580192300033985,10,34.11351217136637,132997977360.0,12.841643245852019,0.0,0,0,3,0,0,0.0,0,0,0,66.9793824158,0,12.5755822052,0.0,19.1040004642,24.1540616507,0,0,0,214.37689999999915,2,0,13.652837065795282,2,0,38.21398765039529,0,12.8416432459,0.9811320754716981,0.0,0.47190783583628737,5.228089751173213,0.0,0,0,0.7619047619047619,0,0,0,0,770.5097852299998
LMGP04010879,330,0,19.761307699035868,1.5272727272727273,0,2,0,11,55,0,0,1100.1369712183512,9.595335262924769,8.64461573689316,148.82,19.4485252104,0,0,0.104528756978,-4.63444588479,167.94719334960556,0,0,0.0,0,0.0,0,18.636568691567277,0,0,0,0,64.2082162293,0,0.0,0,12.71084835226122,52.67000000000001,0,0.0,7.822697123132171,9,0,39.693587875393256,51.7898863681,6.12147618600646,26.7347125465,65.68053760188586,10,0.0,0,0,15.459899779939464,0.5454545454545454,0,0.0,0,0.02374139460608061,0,19.761307699035868,180.15512612510216,797.0640000000002,22.739281650107568,0,21.847789124,0,0,40.5078858866,0.0,0.47190783583628737,0.0,11.111399999999987,0.0,0,0,0.0,2,0,0,138.81589169698017,0,0,0.46162817343594925,0,2,0.0,0.0,57.7873946063,0,0,0.0,39,0,0.0,77.04985947511214,103.957766432,0,4.565048284931329,60.76020106833881,0,0,34.3737855187457,0,12.573753239,21.243836535097227,60.76020106833881,0,0.0,-0.46162817343594925,0,0,4.43568750252,0,0,0,0,0,12.1520402137,0,26.427527858051672,0,-2.33,0,6.103966387748303,2,3,0,32.675342884098704,0,0,1,0,0.0,0,0,0.0,0.0,333.69328383514056,0,719.4480000000004,0,0,0,0.0,0,1,0.0,19.820645893538753,318,0,13,0,0.0,47.781809276532584,0,24.580192300033985,10,35.26821270974561,351254617418.0,12.841643245852019,0.0,0,0,3,0,0,0.0,0,0,0,66.9793824158,0,12.573753239,0.0,19.1040004642,24.1540616507,0,0,0,223.51689999999914,2,0,14.006390456388548,2,0,39.887826058339925,0,19.2624648688,0.9636363636363636,0.0,0.47190783583628737,5.331831766353483,0.0,0,0,0.7272727272727273,0,0,0,0,796.5254352940001
LMGP04010875,288,0,19.761307699035868,1.4727272727272727,0,2,0,11,55,0,0,1143.4004769551061,9.284167456567344,8.333447930535739,148.82,19.4485252104,0,0,0.10160050555,-4.63737413621,155.10555010375353,0,0,0.0,0,0.0,0,18.636568691567277,0,0,0,0,70.6290378522,0,0.0,0,12.71084835226122,52.41,0,0.0,7.822697123132171,9,0,39.442561574897944,51.7898863681,5.862163609978265,26.7347125465,65.68053760188586,12,0.0,0,0,15.106346389346195,0.5454545454545454,0,0.0,0,0.023855214458827257,0,19.761307699035868,167.31348287925013,795.0480000000003,22.38911156436863,0,21.8392457272,0,0,40.5078858866,0.0,0.47190783583628737,0.0,10.887399999999989,0.0,0,0,0.0,2,0,0,131.7054670418699,0,0,0.46162817343594925,0,2,0.0,0.0,38.5249297376,0,0,0.0,38,0,0.0,83.47068109803816,104.966309828,0,4.565048284931329,72.91224128200658,0,0,34.11427249475186,0,12.5708249876,20.89366644935829,72.91224128200658,0,0.0,-0.46162817343594925,0,0,4.4639266572,0,0,0,0,0,12.1520402137,0,26.427527858051672,0,-2.59,0,6.103966387748303,2,3,0,32.675342884098704,0,0,1,0,0.0,0,0,0.0,0.0,333.0036808029563,0,719.4480000000004,0,0,0,0.0,0,1,0.0,19.820645893538753,316,0,10,0,0.0,47.781809276532584,0,24.580192300033985,10,35.00869968575177,351254617418.0,12.841643245852019,0.0,0,0,3,0,0,0.0,0,0,0,79.1314226294,0,12.5708249876,0.0,19.1040004642,24.1540616507,0,0,0,223.42289999999915,2,0,13.652837065795278,2,0,39.63746805349336,0,19.2624648688,0.9636363636363636,0.0,0.47190783583628737,5.072519190325288,0.0,0,0,0.6818181818181818,0,0,0,0,794.50978523
LMGP04010043,312,0,19.761307699035868,1.5263157894736843,0,2,0,11,57,0,0,1219.455138745988,9.497794434882401,8.547074908850794,148.82,19.4485252104,0,0,0.0530826586713,-4.64389367768,155.10555010375353,0,0,0.0,0,0.0,0,18.636568691567277,0,0,0,0,77.0498594751,0,0.0,0,12.71084835226122,54.150000000000006,0,0.0,7.822697123132171,9,0,41.123976928348945,51.7898863681,6.037071738123594,27.7347125465,65.68053760188586,14,0.0,0,0,15.433026326401787,0.543859649122807,0,0.0,0,0.023668802495612477,0,19.761307699035868,167.31348287925013,821.0860000000001,23.038941478629688,0,21.8521217801,0,0,41.922099449,0.0,0.4719078358362989,0.0,11.443599999999986,0.0,0,0,0.0,2,0,0,150.2783288784637,0,0,0.46162817342890367,0,2,0.0,0.0,38.5249297376,0,0,0.0,39,0,0.0,77.04985947511214,108.953433775,0,4.565048284931329,85.06428149567434,0,0,35.268973033131104,0,12.5756653922,21.543496363619347,85.06428149567434,0,0.0,-0.46162817342890367,0,0,4.46461929004,0,0,0,0,0,12.1520402137,0,26.427527858051672,0,-2.8499999999999996,0,6.103966387748303,2,3,0,32.675342884098704,0,0,1,0,0.0,0,0,0.0,0.0,345.0439619995652,0,743.4700000000004,0,0,0,0.0,0,1,0.0,19.820645893538753,326,0,10,0,0.0,47.781809276532584,0,24.580192300033985,10,36.16340022413102,927315668001.0,12.841643245852019,0.0,0,0,3,0,0,0.0,0,0,0,91.2834628431,0,12.5756653922,0.0,19.1040004642,24.1540616507,0,0,0,232.56289999999913,2,0,13.979517002850871,2,0,41.314490038864186,0,12.8416432459,1.0,0.0,0.4719078358362989,5.247427318470616,0.0,0,0,0.6521739130434783,0,0,0,0,820.5254352940001
